ndvi,temperature,rainfall,humidity,yield_tph
0.761,26.01,72.99,72.93,2.79
0.626,23.04,82.95,50.02,3.01
0.577,24.17,189.43,47.08,3.05
0.752,22.37,130.52,77.56,3.46
0.694,35.75,111.69,69.93,3.25
0.357,28.92,186.46,48.07,2.45
0.54,30.19,190.22,54.73,2.32
0.629,25.85,104.64,45.06,2.56
0.559,26.73,96.6,69.12,2.62
0.318,26.87,156.52,74.49,2.0
0.303,34.55,190.62,66.1,2.01
0.472,20.41,63.08,77.94,1.54
0.768,29.88,78.92,74.3,3.02
0.398,30.12,98.36,54.27,2.28
0.537,28.87,189.13,47.02,2.61
0.641,28.76,90.24,88.67,2.72
0.346,21.04,84.82,88.87,1.6
0.58,28.9,55.53,54.7,1.67
0.571,23.21,170.23,66.3,2.95
0.282,22.88,54.99,68.0,1.25
0.454,35.93,149.07,46.63,2.08
0.394,26.12,143.75,83.58,2.42
0.401,27.03,83.52,51.89,1.69
0.379,25.03,50.1,72.92,1.94
0.454,35.93,186.93,68.63,2.41
0.31,34.63,88.75,82.16,1.9
0.25,24.92,63.94,88.53,1.24
0.457,33.88,162.76,53.25,2.93
0.567,21.61,143.28,66.4,2.49
0.596,31.13,147.22,89.82,2.68
0.629,27.16,94.64,55.76,3.11
0.633,22.11,108.88,57.48,3.08
0.301,31.71,102.18,59.93,1.66
0.674,34.05,165.3,64.5,3.4
0.487,31.9,175.43,89.63,2.93
0.763,21.25,130.56,57.22,3.21
0.699,33.38,179.28,55.08,3.82
0.659,32.12,88.09,53.45,2.9
0.665,33.0,83.98,52.32,3.01
0.645,21.41,125.79,85.32,2.51
0.403,34.58,132.42,84.8,2.31
0.703,32.96,124.56,65.73,3.13
0.407,27.1,198.87,62.45,2.74
0.502,25.15,190.99,68.14,3.05
0.662,27.86,116.54,73.95,3.24
0.598,23.39,83.07,54.64,2.81
0.254,31.78,171.63,70.89,1.8
0.477,28.06,61.49,82.44,2.04
0.318,27.99,135.6,83.01,1.91
0.471,25.13,77.95,54.12,1.96
0.603,29.71,122.18,79.47,3.15
0.254,34.23,81.34,49.12,1.16
0.498,32.62,194.71,66.67,2.59
0.45,34.91,157.55,61.96,2.28
0.643,21.84,71.38,83.94,2.63
0.341,33.13,136.2,62.32,1.98
0.394,25.71,51.16,67.86,1.6
0.314,21.81,134.06,61.64,2.07
0.565,24.98,142.15,59.04,2.56
0.377,28.52,55.45,47.14,1.79
0.45,28.11,112.83,86.97,1.84
0.462,30.08,119.7,77.9,2.04
0.782,31.79,149.05,69.1,3.79
0.405,30.74,84.52,64.62,1.63
0.544,27.98,191.2,59.76,2.79
0.54,27.35,111.71,79.31,2.43
0.742,22.9,151.75,53.23,3.15
0.582,29.47,83.73,61.85,1.96
0.577,31.23,96.85,77.41,2.31
0.553,27.13,146.73,89.79,2.83
0.281,28.32,69.9,76.24,1.49
0.521,35.85,124.02,75.49,2.71
0.273,21.22,150.61,61.05,2.07
0.438,31.55,81.29,54.04,2.33
0.772,33.06,147.84,75.83,3.78
0.669,31.75,134.81,70.67,3.29
0.493,33.84,155.83,67.14,2.89
0.301,30.81,118.9,82.74,1.98
0.736,23.9,187.48,63.34,3.62
0.526,27.28,139.19,58.54,2.97
0.385,28.17,130.67,69.68,1.93
0.781,23.91,113.27,76.23,3.37
0.37,34.37,131.87,46.24,1.76
0.397,23.05,54.02,53.99,1.67
0.369,22.81,128.59,52.59,2.29
0.663,24.63,188.35,64.52,3.11
0.298,33.25,178.91,53.28,1.96
0.622,35.18,60.49,53.31,1.99
0.416,30.8,105.22,84.81,2.09
0.347,29.95,195.46,59.89,2.64
0.338,34.39,61.88,84.32,1.39
0.788,21.86,189.53,79.87,3.88
0.297,21.83,180.91,57.44,1.83
0.555,25.58,57.23,82.27,2.21
0.326,25.92,118.47,69.63,2.08
0.46,25.15,151.88,86.24,2.5
0.389,26.47,53.0,56.76,1.44
0.676,29.89,129.95,78.47,3.14
0.64,28.35,106.89,69.08,2.71
0.334,20.45,92.13,51.64,1.17
0.29,35.06,81.87,85.51,1.8
0.453,32.5,157.86,64.41,2.41
0.472,27.98,50.87,87.65,1.74
0.532,28.25,151.55,73.59,2.69
0.596,24.97,58.78,67.82,2.72
0.28,25.56,105.61,53.79,1.29
0.487,35.63,122.62,88.08,2.9
0.304,29.85,74.94,52.36,1.59
0.427,29.89,55.02,76.97,1.2
0.582,29.26,165.91,70.58,3.12
0.8,28.75,148.64,51.71,3.99
0.391,32.67,72.46,83.75,1.61
0.484,24.1,145.29,53.51,2.93
0.259,31.51,178.16,74.26,1.7
0.498,28.23,101.04,87.24,2.42
0.361,20.2,80.95,56.05,1.51
0.391,31.5,114.38,71.68,2.23
0.635,32.53,164.82,55.69,3.14
0.349,26.75,129.31,78.19,2.21
0.339,21.0,100.3,52.78,1.6
0.472,23.15,63.13,87.52,1.96
0.265,32.02,135.13,58.46,1.42
0.649,23.76,169.61,71.58,3.11
0.439,25.25,136.42,65.44,2.16
0.782,33.33,173.35,62.58,3.6
0.707,27.75,163.72,75.66,3.03
0.465,25.18,116.78,80.66,2.15
0.605,29.07,98.33,76.66,2.51
0.708,25.09,196.93,52.84,4.09
0.605,24.45,108.23,56.67,2.5
0.573,32.76,82.34,60.92,2.23
0.709,22.15,77.79,82.62,2.57
0.255,24.77,125.45,88.83,1.3
0.663,22.41,82.8,75.67,2.99
0.296,30.49,54.64,71.43,0.82
0.481,22.11,176.9,89.36,2.68
0.313,28.93,174.04,72.88,1.99
0.569,24.94,174.16,54.94,3.14
0.323,31.36,159.04,47.06,2.44
0.541,20.08,90.1,60.9,2.52
0.305,20.48,144.11,62.3,2.09
0.36,31.74,147.2,58.53,1.7
0.434,34.42,171.81,53.19,2.59
0.42,30.75,184.2,79.48,2.69
0.545,31.97,114.55,62.63,2.21
0.539,31.22,180.25,86.3,2.65
0.683,31.83,124.18,86.22,3.2
0.448,22.15,106.95,71.84,2.22
0.344,28.25,56.19,74.55,1.54
0.781,35.67,102.28,85.25,3.45
0.379,33.37,117.46,64.06,1.69
0.415,21.13,150.23,83.9,2.25
0.313,27.54,63.7,60.32,1.27
0.593,25.53,194.77,73.38,2.79
0.728,25.12,85.57,46.4,2.87
0.421,30.3,195.58,55.15,2.66
0.454,30.56,127.0,84.66,2.17
0.795,29.89,68.39,60.14,2.94
0.431,34.64,174.77,67.66,2.48
0.767,20.79,113.23,72.33,3.31
0.531,20.79,95.53,81.97,2.45
0.561,20.77,122.24,52.83,2.62
0.402,23.19,164.16,77.42,2.46
0.752,29.45,95.69,65.91,3.4
0.661,34.51,149.95,53.31,2.98
0.541,29.25,153.43,87.69,2.72
0.621,30.37,144.08,86.89,2.64
0.306,27.24,184.81,45.4,1.72
0.304,33.0,131.72,73.92,1.1
0.536,29.02,194.97,63.33,3.32
0.707,29.18,173.84,72.34,3.75
0.482,29.08,159.71,89.87,2.8
0.669,35.45,61.82,78.11,2.95
0.797,21.71,59.91,52.17,3.2
0.549,25.81,168.5,67.96,2.47
0.53,30.09,129.39,72.44,2.4
0.787,29.17,78.44,69.47,2.96
0.314,26.93,51.62,48.45,1.32
0.747,23.0,192.32,53.35,3.57
0.566,35.82,116.77,80.61,2.69
0.402,28.15,148.13,65.2,2.16
0.657,28.82,125.34,80.95,3.1
0.566,22.45,67.53,66.92,2.08
0.698,21.88,114.73,47.17,2.9
0.371,33.91,122.69,52.66,2.22
0.549,29.19,85.47,56.31,2.49
0.663,30.4,151.47,74.25,3.21
0.407,21.8,194.27,47.61,2.06
0.431,22.69,71.5,72.29,1.95
0.633,21.87,88.11,74.97,2.61
0.307,25.93,190.24,74.79,2.02
0.61,21.09,67.49,76.78,2.82
0.372,28.06,87.84,53.66,1.45
0.595,33.82,197.37,45.09,3.01
0.354,26.38,128.06,60.4,2.01
0.38,28.31,89.69,50.72,1.28
0.668,34.27,83.9,53.92,3.14
0.485,25.07,192.78,82.5,3.17
0.674,22.56,148.85,53.05,3.43
0.523,27.23,128.52,64.68,2.81
0.459,29.78,160.74,63.38,2.72
0.334,21.63,117.12,84.74,1.87
0.683,22.74,123.97,71.04,3.04
0.664,27.7,66.51,77.85,2.42
0.586,33.42,62.62,53.45,2.34
0.741,21.93,182.17,55.28,3.33
0.656,32.0,168.58,54.05,3.62
0.533,23.33,170.72,75.9,2.94
0.735,34.33,96.52,82.8,2.87
0.481,31.3,53.1,85.56,1.81
0.752,30.3,197.23,88.38,3.27
0.32,23.26,98.35,82.67,1.87
0.266,32.35,111.02,79.21,1.51
0.577,31.09,88.13,50.04,2.87
0.333,35.5,148.94,49.87,2.34
0.775,31.28,95.15,60.36,3.17
0.769,26.65,176.72,58.38,3.49
0.481,20.07,146.88,82.3,2.67
0.284,33.76,159.67,53.03,1.61
0.79,25.27,100.8,63.55,3.29
0.475,22.48,110.49,46.65,2.26
0.523,21.86,152.88,66.91,2.72
0.437,30.09,189.04,72.78,3.02
0.417,24.53,90.02,75.71,2.28
0.408,26.25,50.14,63.07,2.1
0.424,23.79,105.82,47.14,1.92
0.623,23.24,91.93,71.34,2.7
0.448,26.43,90.36,51.91,2.32
0.661,27.11,83.58,81.62,2.95
0.64,23.03,61.73,85.81,2.44
0.694,31.15,96.95,61.83,3.01
0.307,30.45,134.03,70.36,1.72
0.754,20.67,97.61,76.2,2.96
0.706,21.79,66.11,58.63,2.11
0.427,24.57,113.26,61.3,1.67
0.326,35.25,153.61,85.16,1.66
0.742,22.69,157.77,83.26,3.75
0.527,34.62,112.79,86.93,2.44
0.49,22.62,174.65,72.65,2.67
0.758,32.95,113.96,53.71,3.6
0.466,34.4,160.56,50.91,2.41
0.722,30.22,158.72,66.69,3.34
0.756,33.25,69.73,64.7,3.07
0.661,23.94,124.52,69.5,2.72
0.315,33.64,136.64,58.42,1.72
0.748,30.27,75.53,71.76,3.34
0.425,31.18,83.5,55.55,1.9
0.398,34.6,91.71,72.2,1.86
0.602,35.67,106.87,47.66,2.65
0.52,32.39,103.72,64.7,2.4
0.642,25.72,193.09,52.33,3.28
0.791,29.73,95.81,70.09,2.7
0.8,26.98,168.29,58.84,3.89
0.504,22.32,153.71,45.29,2.43
0.602,28.05,158.85,49.64,2.62
0.69,27.32,157.84,62.23,3.14
0.531,28.5,130.34,52.14,3.15
0.723,34.48,56.44,87.65,2.79
0.465,28.01,67.07,84.28,1.97
0.652,28.25,171.26,76.13,2.7
0.287,24.6,142.67,60.3,1.44
0.774,35.02,71.41,58.61,2.8
0.418,22.17,112.94,68.99,2.39
0.497,33.42,127.58,81.8,2.26
0.612,33.24,117.28,80.36,3.19
0.398,26.07,164.11,87.52,2.83
0.262,34.92,52.81,81.91,1.2
0.334,32.04,135.85,69.9,2.29
0.705,23.78,102.41,64.73,3.58
0.603,32.2,102.92,68.27,2.69
0.788,25.15,104.94,76.77,3.29
0.772,34.04,163.64,58.47,4.07
0.583,31.96,102.44,83.88,2.39
0.499,26.22,179.88,61.01,2.9
0.566,29.65,196.73,88.05,3.2
0.766,35.87,52.9,72.72,3.05
0.438,30.78,143.81,80.42,1.99
0.443,35.57,122.78,50.66,2.45
0.609,35.45,130.56,86.77,2.61
0.547,32.05,74.46,73.53,2.34
0.594,31.59,194.32,64.99,2.77
0.554,26.84,127.79,65.6,2.73
0.592,20.91,143.17,54.25,2.51
0.277,35.39,160.19,62.62,1.78
0.57,32.93,125.82,82.57,2.71
0.701,32.6,87.13,68.08,2.62
0.719,34.07,171.76,62.9,3.5
0.54,35.85,122.53,78.98,2.67
0.361,34.0,51.49,70.12,1.81
0.737,21.63,58.3,74.47,2.86
0.38,21.21,142.43,71.39,2.17
0.424,31.21,119.36,71.71,2.34
0.397,20.31,96.3,66.43,2.19
0.78,33.32,182.85,49.4,4.15
0.691,33.48,129.08,83.39,3.03
0.664,33.28,149.35,47.89,3.29
0.312,32.94,182.08,60.44,1.94
0.433,21.62,76.91,88.07,1.34
0.491,21.84,160.66,59.07,2.96
0.711,29.96,112.85,54.08,2.87
0.258,24.94,192.0,70.09,2.25
0.605,25.92,108.33,65.85,2.34
0.406,28.35,153.94,58.92,2.25
0.451,35.0,109.95,75.98,2.07
0.755,20.82,53.65,47.25,3.22
0.348,28.28,110.43,86.25,1.85
0.641,33.31,114.86,80.28,2.9
0.368,23.11,196.3,51.39,2.51
0.326,25.24,147.63,82.06,1.48
0.535,33.8,146.89,68.51,2.71
0.72,23.81,170.2,51.86,3.86
0.478,33.27,184.44,78.92,2.76
0.323,33.2,92.69,63.24,1.55
0.693,27.05,71.6,85.88,2.97
0.418,26.33,94.15,72.64,1.96
0.669,23.02,157.12,49.24,2.89
0.723,33.26,117.01,79.45,2.99
0.691,24.58,58.37,73.14,2.9
0.401,22.87,176.03,58.29,2.14
0.401,35.8,147.96,80.12,2.38
0.571,29.32,114.92,50.58,2.67
0.774,27.8,98.05,73.63,3.26
0.428,21.72,152.06,85.66,2.36
0.32,32.88,93.87,72.66,1.58
0.272,30.46,139.01,46.94,2.19
0.731,25.41,125.47,80.12,3.0
0.7,29.19,174.85,54.21,3.21
0.729,29.69,94.42,64.5,3.21
0.603,27.15,138.26,53.07,2.9
0.558,26.3,116.35,70.23,2.58
0.751,23.52,63.2,51.4,2.91
0.336,33.96,138.23,87.89,2.2
0.276,31.88,163.68,73.75,2.07
0.467,20.76,107.59,88.8,2.04
0.499,28.11,156.84,80.9,2.44
0.465,25.98,73.13,51.51,2.04
0.332,34.41,94.35,80.28,1.51
0.624,34.67,184.34,63.01,3.63
0.543,23.87,148.41,49.15,2.92
0.388,21.77,52.3,75.56,1.63
0.601,24.25,51.27,89.37,2.37
0.349,20.67,189.54,52.55,2.03
0.669,33.79,148.36,82.96,3.11
0.44,23.31,180.5,84.22,2.43
0.333,27.2,140.99,74.74,1.7
0.467,35.91,111.96,82.0,2.16
0.74,28.73,60.76,71.27,3.1
0.636,21.71,123.84,84.79,3.0
0.273,20.76,112.85,87.7,1.42
0.487,20.42,123.15,76.97,2.12
0.766,33.3,95.15,77.27,2.61
0.544,24.69,167.89,77.05,2.4
0.269,33.01,166.22,77.78,1.29
0.521,22.99,114.07,46.69,2.18
0.656,27.62,173.83,82.64,3.08
0.625,23.38,157.69,72.13,3.05
0.605,20.79,75.02,72.63,2.22
0.714,35.99,98.89,88.08,3.13
0.314,30.04,197.74,66.82,2.06
0.551,22.03,106.23,48.69,2.79
0.682,34.97,109.45,49.84,2.63
0.606,28.92,164.77,63.63,2.87
0.724,35.7,118.29,72.57,3.06
0.455,23.14,85.15,80.15,1.87
0.372,21.51,64.63,82.08,1.94
0.638,29.68,196.36,72.47,3.24
0.499,21.42,60.33,85.25,2.13
0.413,24.32,196.82,53.74,2.39
0.406,31.41,159.17,62.76,2.37
0.686,26.25,113.98,62.12,2.84
0.694,28.04,131.98,69.51,3.33
0.326,32.14,93.17,62.24,1.91
0.522,20.3,115.38,87.74,2.93
0.531,35.95,110.04,64.53,2.24
0.513,33.73,189.6,88.99,2.83
0.691,20.88,112.17,79.88,3.34
0.331,27.43,84.58,82.13,1.43
0.286,29.75,50.71,57.1,0.95
0.313,35.44,51.38,74.17,1.37
0.781,22.73,137.74,47.48,3.44
0.797,33.08,120.67,62.93,3.36
0.361,34.97,167.46,67.0,1.89
0.428,22.38,52.29,84.06,1.58
0.682,23.79,124.83,46.96,3.18
0.455,26.46,186.7,51.77,2.71
0.579,35.19,199.16,56.81,3.02
0.542,29.36,184.45,47.64,2.95
0.43,27.13,92.36,87.45,2.19
0.327,35.47,122.48,60.95,2.03
0.745,23.2,135.42,71.98,3.4
0.515,25.66,150.24,63.18,3.22
0.662,23.52,126.46,71.26,3.31
0.275,33.54,114.12,62.67,1.49
0.39,21.03,59.41,55.84,1.84
0.786,26.11,92.96,83.24,3.08
0.441,32.15,66.94,63.42,2.45
0.637,23.23,132.65,73.4,2.91
0.291,20.76,153.2,48.1,1.83
0.505,26.11,66.1,65.09,2.32
0.652,23.45,115.43,45.1,2.36
0.382,31.52,89.51,58.64,1.7
0.785,20.64,183.64,54.52,3.64
0.495,35.18,102.09,49.77,2.27
0.623,27.18,112.84,51.02,2.7
0.67,35.23,105.61,88.51,3.1
0.561,29.71,139.86,57.7,2.42
0.592,26.21,152.24,71.47,2.52
0.721,30.23,91.12,63.86,3.31
0.289,23.96,72.41,57.6,1.42
0.28,26.89,116.26,75.49,1.58
0.6,32.33,189.72,65.02,3.42
0.746,30.47,189.75,61.08,3.71
0.579,24.83,149.49,65.39,2.72
0.699,29.58,122.29,51.88,2.87
0.743,33.74,102.85,48.05,2.99
0.256,33.41,183.26,66.05,2.4
0.397,29.28,51.79,64.68,1.47
0.322,32.05,181.63,68.91,2.51
0.58,21.84,165.73,85.09,3.05
0.32,30.05,61.31,82.16,1.22
0.449,26.96,96.69,84.47,2.11
0.56,33.82,92.6,72.75,2.43
0.598,20.16,133.89,49.08,2.6
0.502,22.73,107.22,54.4,2.57
0.333,33.37,144.18,60.78,2.13
0.63,33.83,100.89,49.03,2.86
0.731,22.76,167.71,72.02,3.8
0.472,34.75,167.94,77.09,2.81
0.52,26.88,59.4,65.71,1.97
0.447,28.37,100.7,61.62,1.91
0.647,34.58,170.05,86.03,2.89
0.263,31.38,149.78,81.65,1.69
0.405,27.13,115.93,56.02,2.15
0.628,31.3,98.39,88.12,2.83
0.641,34.17,134.2,54.79,2.98
0.404,27.38,164.95,66.59,2.36
0.784,28.54,81.25,48.99,3.11
0.407,29.96,149.41,77.36,1.9
0.292,22.29,118.21,77.64,1.43
0.29,34.58,123.72,52.28,1.62
0.654,33.47,101.5,66.26,2.5
0.274,32.44,183.77,82.17,2.15
0.424,22.54,74.94,83.86,1.82
0.573,20.45,93.08,65.25,2.57
0.615,22.44,122.39,79.66,2.47
0.423,21.3,130.05,79.81,2.51
0.424,21.52,53.1,74.52,1.53
0.728,28.95,168.7,60.77,3.63
0.635,33.2,163.11,47.54,3.05
0.451,23.48,193.36,77.31,2.84
0.52,32.56,107.25,66.33,2.88
0.462,27.93,191.65,49.64,2.46
0.595,20.44,144.33,79.13,2.95
0.274,28.03,182.02,60.79,1.6
0.542,35.79,65.64,65.96,2.36
0.373,28.59,93.58,65.03,1.64
0.437,23.09,101.32,82.32,1.88
0.644,34.32,144.65,68.82,3.05
0.38,32.14,193.68,79.4,2.12
0.531,30.92,164.65,52.94,3.13
0.638,21.74,52.58,75.31,2.71
0.369,34.5,117.49,65.45,2.0
0.278,22.37,96.06,88.89,0.92
0.734,32.03,167.46,77.57,3.06
0.65,24.69,190.72,75.5,3.43
0.414,22.78,79.27,61.85,1.59
0.712,24.12,98.19,49.14,3.01
0.477,29.34,181.95,79.25,2.3
0.741,30.18,84.27,70.88,3.23
0.498,26.15,75.18,58.37,2.45
0.521,22.57,134.22,83.4,2.47
0.371,20.63,113.66,73.94,1.66
0.518,31.56,168.62,51.39,3.25
0.687,33.52,160.88,54.55,3.75
0.725,28.02,190.81,76.87,3.64
0.522,23.75,176.42,82.46,2.86
0.339,29.42,156.17,65.13,1.56
0.32,24.1,86.35,69.93,1.41
0.381,32.1,129.88,77.35,2.28
0.659,22.79,58.34,60.84,2.7
0.733,28.27,64.76,74.81,2.46
0.783,22.42,111.24,89.26,3.66
0.324,20.19,194.83,65.0,1.97
0.411,21.01,132.89,50.45,2.29
0.486,35.01,72.91,85.09,2.1
0.382,32.25,72.86,55.36,1.89
0.591,27.43,93.32,59.98,2.65
0.498,21.49,139.74,78.48,2.23
0.277,34.65,178.89,74.48,2.16
0.654,21.82,79.86,46.1,2.83
0.725,34.22,186.94,84.05,3.24
0.712,29.41,78.27,80.19,2.98
0.363,33.78,170.71,86.93,2.31
0.649,21.7,111.75,77.1,2.83
0.539,21.34,148.97,73.68,2.75
0.316,34.72,76.0,69.77,1.62
0.695,30.21,81.06,70.95,2.84
0.496,28.12,114.08,53.63,2.59
0.359,29.74,182.02,82.45,2.02
0.453,35.21,74.41,78.46,2.2
0.483,33.13,119.61,88.34,2.12
0.767,21.16,63.29,71.72,2.68
0.747,21.74,153.91,77.39,3.47
0.66,28.46,111.02,81.44,3.35
0.399,33.98,147.84,66.96,2.42
0.744,23.41,165.18,53.82,2.82
0.258,24.53,81.52,63.29,1.26
0.504,25.26,88.18,72.76,2.52
0.741,35.12,119.77,75.68,3.55
0.435,20.98,123.48,54.71,1.81
0.356,23.89,63.37,57.57,1.66
0.568,35.26,168.66,61.46,2.97
0.389,20.74,141.21,83.78,2.08
0.378,26.55,108.61,81.94,1.97
0.701,33.32,165.59,82.19,3.29
0.37,31.05,134.62,65.25,1.9
0.311,28.3,104.3,68.9,1.58
0.597,33.73,111.72,78.47,2.68
0.315,22.04,51.99,48.57,1.37
0.442,23.58,89.41,75.59,1.99
0.375,29.11,167.44,54.43,2.25
0.418,24.59,74.63,75.74,1.5
0.682,22.06,174.75,77.33,3.12
0.718,32.5,62.47,89.14,2.64
0.606,32.6,177.27,66.98,3.03
0.279,30.57,61.79,66.8,1.5
0.346,23.59,114.37,66.33,1.74
0.693,27.07,67.34,56.48,2.62
0.643,31.14,66.12,66.43,2.86
0.732,33.37,112.73,48.01,3.44
0.577,23.35,198.82,53.15,3.49
0.338,30.26,51.43,56.47,1.42
0.518,34.71,134.85,57.01,2.27
0.286,23.1,124.66,76.55,1.71
0.408,27.23,174.47,63.62,2.31
0.556,33.64,164.49,66.71,2.59
0.391,22.05,156.2,81.41,2.42
0.395,23.32,172.69,75.99,2.42
0.596,20.4,187.89,73.2,3.36
0.453,21.27,50.73,62.79,2.0
0.338,24.28,166.05,87.64,2.26
0.772,26.6,150.46,88.24,3.77
0.702,29.08,193.08,60.76,3.18
0.683,33.91,154.76,63.29,3.23
0.445,23.76,163.32,82.8,2.72
0.636,22.69,115.17,88.33,3.11
0.301,26.11,95.74,66.03,1.52
0.468,29.26,181.72,64.9,2.55
0.35,23.34,116.25,46.11,1.85
0.333,28.68,109.29,62.85,1.53
0.631,28.33,128.6,80.86,2.98
0.533,22.51,55.46,53.13,1.64
0.472,26.34,116.21,56.84,2.82
0.726,21.43,143.98,49.54,2.96
0.636,33.35,62.18,89.64,2.35
0.42,34.11,92.14,79.99,2.03
0.65,28.92,52.4,55.2,2.48
0.464,25.33,146.41,74.55,2.29
0.493,34.03,90.3,56.31,2.0
0.428,26.57,128.32,83.77,2.21
0.768,20.05,51.11,65.45,2.58
0.655,26.75,118.6,46.22,3.2
0.492,30.96,81.03,62.86,2.41
0.362,21.08,125.53,85.81,2.67
0.306,31.63,113.44,47.09,1.48
0.688,20.91,187.95,47.29,3.56
0.347,21.19,75.61,61.9,1.7
0.692,23.82,103.55,45.47,3.16
0.387,34.29,119.16,63.37,2.33
0.475,29.32,98.48,79.48,1.93
0.662,25.85,151.63,89.11,3.3
0.46,34.55,70.24,86.04,2.17
0.562,35.92,101.53,67.78,3.0
0.338,29.24,144.8,45.53,1.89
0.324,29.05,185.67,69.51,2.42
0.755,30.63,171.38,75.69,3.32
0.502,24.87,153.07,65.59,2.51
0.543,20.41,175.67,70.31,3.19
0.553,30.9,186.0,51.49,2.89
0.515,22.56,99.27,88.03,1.96
0.756,32.07,122.1,58.87,3.47
0.352,32.13,88.35,63.86,1.4
0.772,30.91,141.97,50.87,3.82
0.543,25.37,117.79,47.85,2.64
0.284,22.01,60.58,66.82,1.34
0.323,29.01,165.05,58.0,2.33
0.43,22.16,101.01,76.81,2.19
0.702,33.63,111.76,58.71,3.18
0.56,22.35,80.41,73.12,2.07
0.618,21.31,149.76,77.97,3.28
0.445,20.14,165.04,81.04,2.14
0.788,26.85,169.31,58.7,3.92
0.652,30.68,90.76,48.9,2.8
0.583,22.41,102.64,47.41,2.69
0.534,31.34,108.45,74.98,2.48
0.687,20.72,57.35,72.81,2.92
0.432,26.27,66.98,61.19,1.53
0.438,33.06,199.11,45.92,2.78
0.393,25.52,71.17,87.07,1.42
0.256,31.16,121.2,68.45,1.67
0.25,30.02,112.2,49.2,1.85
0.778,32.65,97.92,47.23,3.09
0.628,33.82,153.12,80.64,3.58
0.308,35.17,61.67,66.0,1.67
0.706,35.27,118.45,79.54,3.19
0.38,20.14,174.22,55.47,2.32
0.61,30.28,164.63,55.27,3.43
0.327,29.17,56.13,89.45,1.37
0.355,27.03,115.62,48.01,1.81
0.335,26.66,123.63,58.58,2.34
0.772,29.47,121.23,47.07,3.44
0.35,24.01,151.0,60.17,2.07
0.747,33.8,60.22,56.72,2.98
0.76,29.69,129.78,81.65,3.25
0.492,27.36,112.56,61.43,2.2
0.467,35.01,88.26,67.18,2.35
0.585,27.89,132.85,77.85,2.71
0.665,25.52,154.62,70.46,3.18
0.263,31.58,75.33,62.35,1.18
0.38,25.76,67.96,45.31,1.7
0.746,20.33,93.88,72.28,3.05
0.765,27.5,55.15,54.62,2.51
0.584,20.86,165.36,72.08,2.55
0.411,21.17,151.69,73.84,2.15
0.557,21.15,155.83,64.12,2.96
0.563,25.74,182.18,61.43,3.14
0.737,21.42,147.53,83.6,3.19
0.665,29.8,68.86,52.79,2.39
0.369,32.96,107.37,80.53,1.76
0.45,20.17,131.13,63.52,2.77
0.525,29.19,84.26,50.6,2.34
0.673,29.06,87.02,47.56,2.92
0.552,34.95,135.76,46.45,2.6
0.298,20.2,145.85,77.18,1.99
0.525,34.07,57.44,83.14,2.01
0.413,31.37,124.98,69.47,2.09
0.691,23.87,89.45,75.22,3.42
0.649,21.25,58.06,74.65,2.25
0.618,31.72,168.81,45.61,3.24
0.358,23.36,128.81,71.55,1.86
0.532,21.84,167.83,69.24,2.76
0.617,20.26,144.2,89.93,2.63
0.721,29.07,110.37,45.15,3.0
0.671,29.08,76.24,60.49,2.83
0.774,34.16,130.42,62.31,3.1
0.71,25.23,56.52,58.32,2.78
0.429,32.83,62.61,81.73,2.01
0.437,23.37,151.86,88.85,2.16
0.529,31.87,169.35,53.49,2.58
0.267,24.47,181.12,51.88,2.47
0.348,35.32,152.53,74.81,1.99
0.343,21.28,74.85,74.94,1.94
0.679,34.09,68.65,55.86,2.96
0.621,35.76,105.84,51.98,2.48
0.785,29.03,120.65,65.74,3.69
0.651,21.59,83.08,86.26,2.74
0.466,23.35,176.42,67.01,3.19
0.456,33.99,103.41,69.43,2.23
0.279,21.44,187.33,89.22,2.15
0.408,34.77,136.82,82.32,2.55
0.356,26.11,182.11,45.26,2.07
0.772,24.16,119.92,51.65,3.27
0.637,28.19,56.06,52.83,2.3
0.623,34.17,90.18,62.2,2.46
0.637,27.58,154.01,47.73,2.87
0.473,26.49,99.34,46.64,2.2
0.32,35.49,104.58,78.27,1.58
0.265,30.8,114.53,48.87,1.21
0.462,32.73,119.41,47.78,2.41
0.702,20.84,55.39,85.93,2.49
0.462,26.56,195.08,51.72,2.8
0.735,23.09,90.03,75.1,3.18
0.649,26.49,147.72,68.66,3.42
0.368,27.51,59.24,47.84,1.6
0.727,27.97,54.32,74.34,2.25
0.475,21.35,157.79,46.8,2.75
0.368,35.76,156.2,63.88,2.01
0.296,23.71,128.25,81.55,1.78
0.762,31.03,158.52,76.38,3.15
0.275,33.72,177.96,81.45,1.55
0.791,21.35,63.55,87.25,3.09
0.29,27.73,157.31,87.41,2.24
0.709,21.09,126.3,68.07,2.56
0.471,35.39,190.25,70.78,3.08
0.798,28.03,113.95,45.68,2.88
0.79,31.45,154.24,65.7,3.8
0.707,24.01,71.87,60.92,2.33
0.756,24.44,173.34,79.7,3.41
0.409,23.97,179.43,64.9,2.68
0.402,21.32,189.83,60.54,2.64
0.326,28.2,120.28,78.01,1.61
0.346,35.28,53.31,50.46,1.27
0.387,25.31,162.49,83.11,1.8
0.336,29.56,75.55,87.15,1.56
0.277,30.01,159.57,86.26,2.09
0.603,33.82,129.32,52.71,3.45
0.618,35.28,193.55,54.09,3.81
0.597,22.53,196.73,68.96,2.97
