ndvi,temperature,rainfall,humidity,yield_tph
0.659,25.74,168.67,82.08,3.43
0.329,23.31,171.48,75.96,1.81
0.461,30.69,145.4,49.99,2.07
0.553,28.28,87.23,65.87,2.59
0.447,23.41,86.49,83.89,2.27
0.327,33.49,103.7,65.61,1.72
0.348,33.57,82.71,53.8,1.81
0.741,25.76,88.22,64.94,3.19
0.801,37.29,86.59,42.88,3.8
0.384,34.45,72.13,44.12,2.07
0.437,34.88,123.48,75.39,2.45
0.659,22.06,93.35,78.13,2.89
0.825,37.65,179.34,48.53,4.54
0.465,37.84,110.32,43.4,2.59
0.77,30.12,136.3,56.43,4.12
0.578,37.76,173.99,71.98,3.34
0.826,31.79,155.45,80.93,4.05
0.375,24.14,157.63,53.5,1.99
0.836,35.03,172.46,61.95,4.12
0.543,30.93,161.61,48.16,3.12
0.824,27.48,167.14,49.17,3.97
0.552,25.78,169.42,49.71,3.3
0.592,30.3,119.27,60.73,3.29
0.743,33.07,79.21,54.84,3.64
0.697,36.03,159.78,43.12,3.63
0.641,31.58,161.05,44.68,3.23
0.529,28.64,129.71,68.69,2.88
0.736,32.11,153.58,68.24,3.64
0.822,29.95,169.6,75.15,4.2
0.305,32.43,123.96,70.63,1.96
0.623,31.74,123.44,74.58,3.01
0.776,37.66,168.61,83.44,4.06
0.659,31.96,125.31,48.93,3.35
0.74,33.06,158.23,73.73,3.5
0.792,36.28,159.71,82.59,4.05
0.713,36.61,98.26,41.6,2.79
0.694,24.25,179.7,54.78,4.06
0.831,29.26,160.77,83.24,4.26
0.775,37.08,148.07,84.93,3.77
0.748,37.36,106.33,53.76,3.44
0.348,25.04,79.99,78.28,1.97
0.431,29.1,100.9,42.28,2.14
0.606,26.46,70.74,60.09,2.61
0.69,34.65,163.95,55.4,3.51
0.467,35.63,151.79,66.57,2.21
0.351,29.51,88.8,79.06,1.58
0.471,32.81,84.35,45.06,2.29
0.724,35.92,89.95,71.53,3.56
0.783,33.35,110.08,70.93,3.57
0.802,24.5,118.65,74.71,4.09
0.508,33.39,69.96,63.59,2.05
0.505,24.54,69.17,50.55,2.65
0.524,32.46,101.9,41.64,2.48
0.507,27.34,135.68,83.72,2.68
0.666,22.9,142.02,42.37,3.37
0.497,25.62,141.42,66.14,2.84
0.311,29.49,122.61,53.36,1.97
0.541,37.9,174.89,72.4,3.58
0.423,26.09,150.84,42.03,2.64
0.316,37.66,118.44,72.54,1.88
0.559,27.83,115.89,52.05,2.91
0.413,37.36,124.82,66.46,2.29
0.549,37.3,101.03,56.97,2.79
0.453,24.29,167.85,48.93,2.82
0.632,35.26,122.15,54.92,2.98
0.845,30.28,137.56,70.11,4.08
0.601,32.98,86.15,40.51,2.84
0.656,34.42,92.01,62.86,2.98
0.806,23.99,171.77,47.98,3.88
0.506,34.78,66.38,66.55,2.78
0.392,26.84,100.93,76.65,2.58
0.456,33.72,119.48,63.48,2.36
0.522,31.18,100.03,58.39,2.73
0.655,32.95,104.1,66.81,3.43
0.303,31.97,179.79,51.01,2.25
0.769,34.97,129.8,40.01,3.4
0.342,36.31,122.25,72.81,1.97
0.795,29.19,110.76,77.14,3.8
0.822,28.27,153.26,71.3,4.11
0.845,25.88,146.72,82.33,3.98
0.745,35.02,137.31,44.1,3.6
0.378,37.47,80.98,43.76,2.12
0.688,25.13,74.26,60.57,2.48
0.412,29.33,118.95,68.68,2.39
0.793,34.33,155.91,64.29,3.97
0.474,32.18,68.38,56.16,2.16
0.48,35.04,167.71,56.14,2.39
0.805,22.26,161.97,59.36,3.8
0.307,36.58,84.72,41.38,1.78
0.407,22.98,109.39,67.75,1.75
0.532,29.13,67.42,51.62,2.82
0.685,26.41,65.54,51.84,2.69
0.656,36.85,109.96,77.04,3.12
0.668,26.4,99.22,68.38,3.32
0.784,27.97,156.7,64.88,4.46
0.367,36.21,92.71,56.77,2.12
0.587,30.6,153.73,60.94,2.91
0.699,36.37,96.63,76.74,3.43
0.65,32.58,126.35,56.99,3.06
0.547,23.27,162.51,53.46,2.93
0.309,28.96,79.66,56.94,1.64
0.333,24.82,101.92,54.98,1.97
0.365,23.04,146.99,70.08,2.43
0.489,27.98,85.15,83.76,2.73
0.365,36.53,68.38,41.46,1.67
0.534,23.88,177.48,68.83,3.01
0.398,22.11,101.54,61.12,2.29
0.729,36.96,165.43,83.11,3.6
0.779,30.48,86.47,56.51,3.83
0.514,30.94,123.6,42.65,2.8
0.581,36.86,164.16,59.39,2.78
0.824,33.2,67.44,47.21,3.63
0.595,35.23,150.46,49.86,2.99
0.847,34.33,75.92,79.97,3.93
0.378,31.79,87.38,63.13,2.21
0.774,33.01,102.64,80.91,3.92
0.573,30.97,95.49,56.65,2.6
0.312,27.69,104.81,72.1,1.72
0.835,26.57,143.44,75.72,4.06
0.831,24.82,89.26,41.66,3.82
0.511,27.66,133.58,81.37,2.67
0.825,31.23,131.39,41.74,4.24
0.378,31.4,89.08,40.76,2.11
0.674,32.93,69.56,75.22,3.16
0.406,36.07,90.11,52.51,1.98
0.436,32.43,137.99,60.47,2.2
0.729,24.73,90.54,52.12,3.47
0.508,22.41,85.55,73.51,2.26
0.304,25.15,172.43,58.34,2.18
0.528,36.53,175.03,65.88,3.04
0.425,31.08,107.93,73.13,1.96
0.676,35.58,153.27,57.49,3.28
0.407,25.75,68.61,43.41,2.12
0.763,33.36,168.56,79.6,3.83
0.447,33.71,101.5,59.21,2.19
0.516,34.95,151.92,63.63,2.75
0.464,30.57,138.7,83.82,2.47
0.654,34.7,108.36,52.68,3.05
0.356,36.97,69.2,46.27,1.73
0.563,37.32,133.86,69.58,3.15
0.484,24.01,68.64,53.51,2.28
0.786,31.99,175.12,78.38,4.37
0.34,23.82,111.46,79.27,2.0
0.756,36.76,94.92,44.42,3.45
0.392,37.29,84.99,84.27,1.93
0.349,29.99,68.93,74.28,2.01
0.411,37.36,144.98,42.76,2.38
0.356,34.26,178.87,84.48,2.19
0.587,33.14,115.09,42.1,3.08
0.844,31.29,144.56,46.49,4.13
0.319,28.51,118.13,51.48,1.53
0.554,37.42,108.56,68.45,2.4
0.512,25.15,103.52,80.73,2.4
0.487,34.84,167.39,50.76,2.5
0.483,27.88,151.24,56.76,2.5
0.792,34.05,163.06,45.75,3.65
0.31,24.62,71.58,65.56,1.32
0.726,27.97,103.46,73.88,3.31
0.439,37.14,85.03,61.3,2.11
0.511,30.92,80.55,53.03,2.6
0.531,29.86,165.81,53.86,2.98
0.468,34.03,166.69,77.74,2.9
0.351,28.67,128.63,76.63,2.1
0.363,29.89,91.12,70.38,1.76
0.464,30.97,176.98,66.43,2.77
0.752,37.84,73.18,50.0,3.34
0.374,34.89,153.2,78.35,2.44
0.708,22.64,99.47,66.47,3.4
0.459,34.54,108.33,78.8,2.34
0.786,30.05,156.1,49.08,4.06
0.536,25.69,64.35,68.27,2.33
0.394,35.66,116.24,70.71,2.31
0.842,26.33,109.19,63.06,3.88
0.397,27.13,91.48,41.2,2.13
0.612,23.01,175.61,60.35,3.15
0.613,37.64,119.69,64.18,2.8
0.505,34.73,112.16,67.54,2.71
0.823,24.37,142.73,55.39,4.28
0.764,29.83,149.22,78.37,3.64
0.756,27.39,91.5,66.48,3.27
0.836,22.52,96.37,82.25,4.03
0.551,36.84,64.55,66.72,2.48
0.353,35.43,179.02,67.96,2.69
0.721,37.79,60.03,77.24,3.41
0.509,25.88,117.59,76.59,2.69
0.405,33.19,113.38,61.84,2.29
0.566,23.89,156.56,41.93,2.9
0.809,28.9,68.32,75.15,3.71
0.394,35.55,97.38,72.61,1.85
0.767,22.13,146.67,81.39,3.88
0.53,29.69,177.53,59.27,3.4
0.375,28.96,179.54,68.15,2.44
0.767,33.06,81.6,66.32,3.56
0.833,25.81,68.59,59.62,3.97
0.46,24.77,119.05,65.57,2.09
0.467,32.41,64.25,59.62,2.46
0.515,32.26,116.36,48.04,2.62
0.748,34.03,173.37,63.68,4.08
0.306,25.95,161.05,47.08,1.61
0.423,22.26,65.51,68.99,2.25
0.688,36.05,62.65,74.24,3.01
0.523,25.3,110.31,47.06,2.82
0.482,28.69,73.29,51.46,1.98
0.78,29.5,104.41,51.72,3.7
0.805,25.0,143.78,52.15,3.43
0.821,30.33,100.29,76.01,3.97
0.45,36.63,103.8,56.65,2.45
0.802,26.34,69.56,59.59,3.43
0.705,30.33,168.49,84.34,3.24
0.385,26.94,159.16,71.09,2.49
0.636,37.69,105.22,52.19,2.9
0.314,25.53,126.85,51.62,1.76
0.69,23.75,119.18,40.75,3.37
0.703,24.28,85.91,45.59,3.38
0.734,27.87,87.66,67.39,3.12
0.395,30.85,119.93,84.98,1.63
0.646,32.69,110.82,70.75,3.38
0.398,31.0,108.71,57.04,2.07
0.821,36.49,160.49,82.68,4.1
0.671,27.76,62.81,48.82,2.95
0.352,33.4,175.34,64.04,2.29
0.403,26.29,155.0,76.28,2.44
0.665,32.91,167.39,76.94,3.37
0.562,36.81,137.74,81.77,3.04
0.705,37.65,94.07,41.59,3.41
0.454,33.68,122.59,83.85,2.69
0.662,37.08,113.54,52.99,3.29
0.397,32.89,81.25,41.46,1.9
0.599,37.41,177.37,84.89,2.96
0.827,36.37,96.26,79.91,3.9
0.646,23.71,65.01,48.2,2.98
0.327,29.59,118.62,51.0,1.76
0.844,27.56,72.89,72.65,3.64
0.386,22.43,159.32,82.52,2.19
0.695,29.47,63.97,71.26,3.25
0.593,24.37,66.13,53.06,2.39
0.462,22.58,154.83,67.18,2.86
0.398,29.12,75.25,42.71,2.25
0.398,25.72,127.6,50.79,2.18
0.772,36.96,134.97,82.45,3.77
0.78,35.0,179.41,52.9,4.3
0.556,37.3,90.52,55.94,2.67
0.357,36.1,95.5,63.35,1.77
0.786,33.65,67.91,53.93,3.46
0.568,31.56,66.04,45.29,2.36
0.541,23.05,109.13,60.52,3.03
0.524,26.25,139.05,41.22,2.56
0.501,33.37,139.45,56.07,2.74
0.589,28.42,153.21,51.84,2.91
0.632,27.21,124.77,68.27,3.27
0.557,23.66,155.2,47.53,3.17
0.793,23.12,81.65,71.6,3.79
0.475,25.36,136.1,58.51,2.57
0.618,35.35,153.39,62.44,2.94
0.465,32.61,128.52,56.49,2.29
0.714,27.46,146.86,46.46,3.42
0.356,22.98,76.99,45.89,1.85
0.404,25.01,113.16,47.65,1.88
0.741,29.2,162.16,68.74,3.83
0.401,24.45,98.15,52.87,1.99
0.644,34.2,167.87,67.84,3.24
0.834,34.62,178.56,49.68,4.2
0.588,24.19,76.73,73.0,3.12
0.403,33.63,77.72,51.1,2.0
0.476,30.2,104.98,79.73,2.44
0.753,37.4,127.56,66.55,3.88
0.493,34.6,151.55,54.45,2.78
0.698,31.36,68.09,82.47,3.27
0.728,31.66,153.79,46.02,3.93
0.576,24.86,79.62,83.4,2.8
0.731,36.3,70.21,42.38,3.41
0.474,30.95,132.33,66.2,2.89
0.584,31.19,69.26,75.73,2.61
0.678,31.21,68.77,74.02,3.1
0.392,26.42,134.12,71.45,2.52
0.45,34.99,143.85,41.28,2.69
0.659,35.8,170.31,54.27,3.65
0.66,26.61,174.9,53.94,3.49
0.571,29.07,117.24,43.09,2.94
0.738,24.87,137.26,74.26,3.37
0.565,25.82,153.37,50.53,2.91
0.785,27.38,170.78,83.2,3.92
0.705,36.43,62.65,69.67,3.01
0.473,32.02,86.17,68.41,2.36
0.517,31.41,122.92,44.24,2.69
0.667,37.15,87.8,49.25,3.33
0.792,34.66,122.02,55.06,4.1
0.398,22.26,141.49,52.35,2.73
0.583,23.99,152.35,53.67,3.07
0.365,25.96,160.31,52.94,2.13
0.454,26.86,179.35,71.82,2.47
0.677,35.34,165.56,69.7,3.76
0.343,34.32,101.69,40.33,1.85
0.664,24.33,94.86,48.23,2.99
0.795,30.54,96.23,74.2,3.79
0.833,23.75,71.05,64.85,3.43
0.419,24.77,139.56,54.41,2.4
0.712,25.88,61.27,78.7,2.97
0.81,36.48,95.1,62.46,3.45
0.35,27.85,152.05,64.88,1.91
0.528,36.65,116.3,73.79,2.58
0.806,34.01,109.55,62.38,3.8
0.412,33.99,154.34,46.6,2.59
0.814,34.86,108.28,47.43,3.48
0.59,23.54,116.84,77.06,2.89
0.355,35.03,119.22,75.5,2.39
0.547,26.04,120.73,40.8,2.94
0.479,37.74,72.19,65.13,2.43
0.455,35.57,123.37,58.35,2.69
0.598,37.95,106.44,44.93,2.97
0.566,36.99,167.96,62.25,2.92
0.565,27.76,61.5,82.31,2.58
0.348,37.07,121.97,61.32,1.9
0.741,27.28,176.94,67.54,3.74
0.565,32.55,61.83,81.2,2.45
0.751,35.1,142.91,49.64,3.96
0.754,28.11,63.59,59.64,3.54
0.474,25.26,163.5,50.84,2.74
0.302,36.32,83.57,84.65,1.55
0.801,23.65,159.02,40.98,4.13
0.718,27.84,170.0,78.25,3.88
0.359,30.65,76.34,58.32,1.82
0.686,34.88,71.79,84.08,3.16
0.311,35.9,160.39,61.04,1.87
0.315,30.19,81.01,68.6,1.53
0.589,31.17,66.4,65.61,2.64
0.353,35.66,86.49,44.81,1.79
0.83,29.47,84.64,82.72,3.36
0.792,30.95,140.95,68.19,3.81
0.657,22.3,116.64,52.84,3.43
0.335,37.22,151.88,54.92,2.43
0.479,31.07,88.3,41.44,2.58
0.504,33.64,118.9,49.84,2.42
0.564,25.97,72.66,59.18,2.9
0.393,32.51,116.66,51.71,2.04
0.618,29.36,119.93,49.04,3.17
0.54,23.8,169.38,67.75,2.92
0.821,35.28,173.85,65.49,4.36
0.815,35.43,165.04,80.09,4.2
0.611,23.02,170.69,63.37,3.35
0.654,28.25,65.59,64.86,3.19
0.376,26.5,159.22,51.42,2.16
0.423,30.26,67.99,80.49,2.19
0.795,29.82,128.62,83.72,3.95
0.685,32.5,70.23,61.85,3.63
0.404,25.96,154.92,43.31,2.21
0.614,25.55,60.27,52.25,2.78
0.814,33.57,106.06,40.48,3.72
0.49,37.62,123.54,48.48,2.24
0.402,37.14,92.51,40.59,2.11
0.818,34.67,120.63,69.04,3.34
0.554,23.08,165.14,77.29,2.91
0.529,25.8,133.2,79.06,2.5
0.447,33.03,126.37,51.73,2.2
0.79,26.73,177.71,64.81,3.99
0.765,28.3,106.8,71.58,3.5
0.522,37.26,165.83,72.76,3.58
0.317,23.38,137.61,41.62,1.74
0.546,35.78,153.02,50.21,2.66
0.399,22.8,97.44,57.08,2.43
0.379,27.41,133.28,52.13,2.16
0.516,30.89,161.82,75.1,2.7
0.354,27.7,135.08,46.83,2.26
0.827,37.31,141.12,81.37,3.74
0.326,30.07,121.33,78.67,2.2
0.521,33.74,75.25,63.29,2.36
0.389,33.23,149.93,77.01,2.16
0.679,35.36,143.38,57.26,3.13
0.343,35.82,119.51,47.47,1.75
0.601,29.46,108.38,54.13,3.07
0.725,35.81,140.03,40.28,3.64
0.823,32.46,144.01,83.93,3.89
0.684,32.98,105.93,74.83,3.14
0.355,24.77,96.8,40.06,1.9
0.349,25.92,176.39,77.21,1.97
0.702,33.0,177.12,48.09,3.62
0.418,26.25,104.89,81.77,2.11
0.546,29.84,175.3,48.99,2.81
0.837,29.84,130.16,49.57,4.12
0.751,25.74,61.69,82.11,3.32
0.766,31.06,73.3,62.1,3.26
0.773,31.02,86.42,44.33,3.19
0.641,24.06,157.67,65.14,3.41
0.709,28.1,148.01,67.38,3.5
0.497,27.85,159.11,70.37,2.51
0.849,30.99,122.41,59.61,4.08
0.454,33.99,127.41,74.26,2.26
0.625,22.29,65.45,72.17,2.97
0.455,24.12,85.65,40.34,2.08
0.362,26.83,115.26,57.83,1.81
0.612,34.97,155.86,56.72,3.03
0.494,29.69,137.5,82.92,2.72
0.621,30.17,134.55,41.48,3.17
0.607,28.55,167.23,52.06,3.52
0.598,28.64,132.21,44.34,2.82
0.368,37.64,92.87,40.75,2.21
0.542,36.38,118.45,66.76,2.9
0.747,33.61,145.74,72.28,3.92
0.473,27.19,159.77,56.26,2.81
0.544,30.22,123.72,78.31,3.07
0.572,33.03,157.2,42.18,3.37
0.775,28.31,178.75,61.61,4.01
0.661,30.39,67.44,78.03,3.03
0.355,24.33,147.67,76.96,2.45
0.776,23.5,171.25,63.5,3.85
0.758,24.68,120.03,84.15,3.56
0.715,34.09,105.71,41.15,3.62
0.556,25.04,126.19,77.35,2.71
0.717,36.8,168.93,79.89,3.61
0.563,27.9,162.24,62.53,2.92
0.705,24.7,132.02,72.08,3.32
0.784,35.2,171.82,67.1,3.81
0.79,29.31,146.93,48.94,3.61
0.55,28.22,105.13,64.66,2.8
0.773,27.27,88.56,56.24,3.42
0.356,27.29,135.73,74.16,2.01
0.356,32.62,151.42,78.21,2.14
0.602,30.65,139.86,65.94,3.04
0.659,29.48,133.74,60.41,3.45
0.384,29.15,70.81,71.45,1.97
0.56,24.27,131.73,54.37,3.11
0.352,35.25,61.27,63.08,1.98
0.631,36.83,64.83,44.96,2.93
0.77,34.84,90.15,72.33,3.18
0.706,29.22,74.82,47.88,3.13
0.508,37.56,87.41,68.76,2.33
0.847,31.9,176.4,78.49,4.21
0.665,34.39,172.07,45.25,3.36
0.748,33.86,68.63,78.88,3.87
0.668,33.33,70.12,73.48,2.59
0.844,32.27,129.79,58.68,4.09
0.752,25.39,173.43,65.49,3.88
0.586,26.71,151.42,55.96,3.31
0.502,36.19,142.62,67.96,2.87
0.675,24.88,108.39,55.0,3.27
0.625,24.43,144.57,55.94,3.41
0.646,26.55,132.33,78.24,3.06
0.489,27.8,154.98,42.74,2.71
0.536,30.85,170.34,59.06,2.88
0.607,31.69,148.62,73.21,3.23
0.762,34.65,88.55,45.54,3.62
0.72,23.17,117.4,69.83,3.32
0.365,25.33,146.69,74.35,2.74
0.435,30.08,157.98,71.05,2.9
0.315,26.01,86.58,67.75,1.92
0.304,35.98,127.08,76.15,1.96
0.423,32.24,172.73,70.0,2.56
0.74,29.84,140.57,84.51,3.6
0.798,22.01,124.92,45.21,3.88
0.515,35.74,143.85,73.42,2.97
0.61,29.37,127.46,45.69,3.62
0.688,30.5,94.86,79.33,3.67
0.824,33.17,108.86,78.27,3.86
0.802,37.0,159.8,41.94,3.84
0.331,24.53,130.62,52.38,1.88
0.436,23.14,111.26,41.1,2.37
0.327,23.95,73.54,66.05,1.66
0.639,33.85,73.8,76.44,3.06
0.691,24.07,78.14,57.11,3.16
0.47,30.02,171.14,69.45,2.5
0.77,33.3,174.87,66.93,3.8
0.549,33.4,148.0,49.16,3.1
0.849,28.5,65.75,49.68,3.97
0.3,33.18,132.28,75.53,1.92
0.36,37.2,134.91,53.63,2.18
0.466,22.45,178.16,71.36,3.11
0.314,32.74,88.73,81.34,1.9
0.73,30.36,146.77,61.82,3.87
0.329,25.4,179.24,61.57,2.03
0.712,26.92,172.69,77.12,3.32
0.329,35.39,102.54,63.94,2.04
0.439,31.39,76.96,50.09,2.05
0.763,22.23,69.2,41.0,3.88
0.823,37.45,67.18,40.69,3.8
0.528,32.66,70.57,40.5,2.61
0.833,29.08,177.54,55.89,4.18
0.645,33.4,178.43,78.32,3.6
0.529,25.27,73.88,73.17,2.36
0.742,26.17,69.82,70.34,3.33
0.462,24.43,139.75,81.57,2.66
0.446,28.35,158.26,66.81,2.59
0.661,36.48,150.99,67.07,3.4
0.515,28.22,61.12,63.58,2.42
0.375,26.61,112.17,48.63,2.27
0.337,33.26,146.4,83.74,1.79
0.733,35.91,157.54,83.14,3.86
0.672,25.91,143.32,83.45,3.49
0.526,34.93,99.57,43.85,2.6
0.793,26.88,92.5,59.08,3.59
0.526,25.96,159.48,60.34,2.67
0.691,29.57,125.2,59.98,3.29
0.8,23.07,90.52,42.84,3.49
0.762,35.8,164.08,55.67,3.83
0.581,35.99,158.01,58.96,3.35
0.674,32.84,119.22,71.34,3.2
0.528,26.85,157.24,56.95,2.77
0.656,24.67,72.41,62.38,2.68
0.442,33.18,168.9,83.01,2.42
0.539,23.65,177.34,81.81,2.72
0.415,28.58,61.3,50.98,1.77
0.321,23.42,164.02,82.78,2.18
0.624,28.82,150.24,62.64,3.36
0.775,24.15,162.61,61.63,3.68
0.314,22.51,95.62,63.5,1.46
0.408,29.2,174.6,66.33,2.36
0.553,31.08,159.95,50.08,3.16
0.666,29.03,109.46,77.03,3.07
0.394,24.82,154.61,45.71,2.34
0.331,23.24,111.13,59.8,1.94
0.585,24.02,99.56,58.15,2.75
0.75,33.63,77.52,49.86,3.27
0.319,22.25,171.32,41.51,2.04
0.492,35.81,87.79,42.32,2.44
0.665,35.44,121.34,66.67,3.33
0.372,36.09,123.41,81.75,2.47
0.43,36.06,64.07,48.04,1.89
0.595,32.68,155.6,48.45,3.18
0.824,35.56,143.22,55.63,4.26
0.458,33.69,94.76,47.69,2.3
0.568,26.8,171.94,59.9,3.22
0.52,34.08,178.99,43.44,3.07
0.794,31.85,140.86,79.73,3.92
0.34,22.44,149.84,40.79,2.16
0.611,34.58,67.14,73.96,2.76
0.765,35.93,112.25,68.22,3.74
0.843,30.28,62.96,49.49,3.55
0.684,29.79,146.29,82.22,3.44
0.509,28.84,159.7,65.32,2.97
0.527,33.5,74.28,78.3,2.63
0.493,25.45,71.26,52.06,2.32
0.632,34.38,158.8,60.8,3.21
0.707,26.68,120.85,67.28,3.61
0.751,26.18,161.57,71.84,4.02
0.529,34.95,107.49,48.33,2.66
0.694,24.79,80.93,82.98,3.5
0.804,35.8,104.51,71.27,3.54
0.806,37.65,93.51,82.72,3.45
0.687,27.12,121.1,48.8,3.26
0.65,36.85,166.9,63.61,3.22
0.592,31.06,102.9,67.52,2.66
0.401,26.15,148.22,43.23,2.04
0.368,29.24,136.67,56.34,2.27
0.567,34.8,86.73,84.09,2.84
0.388,32.67,98.07,71.32,2.24
0.617,29.92,84.78,51.67,3.24
0.655,26.12,150.99,50.12,3.34
0.589,33.61,75.39,48.04,2.73
0.32,27.01,129.42,42.56,2.01
0.332,27.3,80.55,44.04,1.42
0.362,33.95,83.69,62.87,2.15
0.385,30.93,60.62,53.96,1.8
0.844,24.97,112.9,72.56,4.03
0.489,32.99,157.12,76.05,2.6
0.461,26.13,70.57,60.26,1.92
0.329,34.17,161.55,72.0,2.24
0.649,29.66,161.22,45.45,3.48
0.659,31.52,87.86,48.88,3.07
0.396,31.62,164.79,62.72,2.52
0.806,24.35,159.18,56.94,4.05
0.74,32.41,138.53,83.85,3.5
0.427,35.87,159.76,70.95,2.52
0.567,36.26,68.84,73.59,2.68
0.552,33.02,98.29,62.24,2.37
0.492,37.5,94.64,77.5,2.49
0.75,31.57,153.8,48.33,3.83
0.36,26.08,150.21,56.9,2.41
0.528,32.56,166.92,69.07,2.89
0.535,36.55,94.62,62.53,2.51
0.558,27.74,116.86,69.26,2.65
0.774,26.24,62.25,49.19,3.27
0.42,37.46,178.82,40.55,2.62
0.357,34.26,109.32,70.42,2.02
0.64,22.8,126.95,66.13,3.05
0.396,30.98,123.89,71.68,2.44
0.341,25.75,106.71,68.72,2.06
0.535,26.59,87.95,69.12,2.66
0.421,23.4,149.54,73.65,2.62
0.499,25.7,105.13,43.4,2.57
0.443,30.08,140.7,62.68,2.5
0.351,23.26,147.65,77.58,1.98
0.608,36.24,147.12,77.38,3.31
0.315,34.41,69.78,50.5,1.51
0.832,28.1,176.95,56.35,4.44
0.488,24.08,151.15,81.89,3.06
0.682,37.9,131.68,75.54,3.4
0.746,31.01,94.61,41.77,3.39
0.454,28.77,78.18,49.71,2.37
0.712,25.18,155.31,66.6,3.76
0.758,25.25,107.33,61.05,3.57
0.433,34.74,169.41,48.31,2.72
0.846,30.32,172.85,55.57,4.37
0.311,37.74,66.68,43.83,1.64
0.419,37.25,129.64,58.17,2.53
0.729,25.31,106.05,70.77,3.16
0.407,37.99,109.01,56.17,2.4
0.684,37.79,133.94,49.94,3.09
0.771,34.79,153.28,63.27,3.81
0.828,28.25,125.96,71.59,4.04
0.561,25.59,150.81,83.32,3.11
0.834,23.65,175.82,56.07,4.11
0.526,22.83,109.32,52.95,3.19
0.42,35.13,113.34,57.53,2.73
0.583,37.13,140.8,82.88,2.97
0.657,34.36,64.74,56.31,2.99
0.552,34.14,74.08,72.31,2.49
0.612,28.64,78.07,76.68,2.62
0.529,32.26,129.38,53.27,2.64
0.589,32.74,125.29,53.24,3.11
0.824,26.12,96.71,45.6,3.68
0.575,33.82,128.99,53.7,2.77
0.439,24.34,175.71,52.67,2.69
0.717,26.7,163.44,62.06,3.31
0.486,31.44,103.14,75.36,2.49
0.749,30.63,174.16,54.68,3.83
0.331,33.27,102.58,84.54,2.1
0.483,31.33,128.82,58.46,2.6
0.352,22.79,142.34,61.55,2.28
0.347,37.64,133.07,77.77,2.05
0.662,34.22,161.41,74.66,3.51
0.512,36.09,127.83,76.74,2.65
0.779,34.86,104.95,84.94,3.61
0.584,25.4,125.46,79.08,3.16
0.462,36.92,172.15,45.16,2.75
0.696,37.75,145.23,78.27,3.32
0.643,23.26,93.63,56.51,3.01
0.74,24.53,62.37,68.49,3.54
0.654,37.84,132.53,54.14,3.18
0.392,26.7,77.69,68.92,1.92
0.669,35.12,120.43,45.06,3.2
0.515,23.19,89.49,81.94,2.44
0.555,33.72,167.7,52.86,3.23
0.807,33.22,75.59,45.18,3.64
0.498,37.0,178.11,76.65,3.1
0.637,33.66,73.28,74.52,2.51
0.5,22.66,132.64,67.58,2.74
0.352,29.21,122.31,71.09,1.89
0.549,27.57,147.02,77.86,2.81
0.628,31.13,86.99,59.23,2.75
0.524,28.85,111.43,62.58,2.65
0.515,26.49,60.53,43.87,1.92
0.751,32.58,140.44,84.53,3.71
0.316,26.98,98.34,66.35,1.67
0.463,35.61,175.02,42.25,2.52
0.746,27.17,115.06,40.97,3.72
0.806,30.25,143.24,66.18,4.03
0.527,35.22,80.92,64.1,2.32
0.789,35.17,156.73,60.55,4.08
0.409,31.38,61.8,76.4,2.01
0.422,28.08,66.45,44.18,1.96
0.765,30.93,153.26,53.56,3.35
0.797,35.59,108.55,65.68,3.72
0.423,25.5,66.45,60.85,2.12
0.333,23.96,107.0,51.48,1.65
0.35,31.31,79.31,77.07,1.9
0.444,31.18,116.12,68.39,2.05
0.719,26.69,178.75,74.21,4.04
0.58,28.95,61.51,63.28,2.31
0.551,23.42,153.47,76.42,2.63
0.621,24.09,104.08,47.9,2.93
0.79,35.25,154.13,66.1,3.8
0.35,29.43,113.56,55.01,2.04
0.682,23.6,150.12,60.93,3.06
0.81,37.39,125.98,79.43,3.76
0.417,25.36,149.4,83.93,2.44
0.761,27.07,121.57,49.32,3.38
0.684,37.56,140.48,84.21,3.45
0.308,24.89,115.18,72.32,1.68
0.427,37.5,88.26,44.91,2.09
0.633,33.56,150.87,65.38,3.04
0.576,28.83,119.87,73.75,2.68
0.59,31.52,106.99,66.12,2.97
0.428,30.13,178.95,55.19,2.44
0.671,34.88,66.4,54.08,3.28
0.447,23.01,147.02,49.51,2.69
0.514,35.01,109.71,67.05,2.26
0.503,37.53,99.95,48.24,2.62
0.67,28.87,167.42,73.18,3.29
0.35,25.06,153.11,71.63,2.23
0.413,23.74,62.46,57.55,2.21
0.41,27.55,148.3,76.77,2.57
0.36,24.09,60.99,72.97,1.91
0.414,25.68,65.68,59.03,1.53
0.634,32.47,90.56,73.16,2.71
0.703,28.65,177.7,77.22,3.56
0.663,36.42,106.95,41.21,3.38
0.561,29.42,128.31,72.89,2.83
0.329,24.47,153.75,53.15,1.68
0.827,24.22,91.43,51.0,3.88
0.392,33.09,172.66,72.82,2.15
0.668,32.14,115.38,77.6,3.35
0.802,33.33,165.3,45.52,3.83
0.684,27.42,114.3,50.11,3.16
0.42,36.64,168.86,48.51,2.59
0.474,23.82,163.26,63.49,2.81
0.317,22.53,101.26,67.7,1.65
0.637,33.87,70.49,56.29,3.03
0.637,32.83,67.57,59.33,2.74
0.699,29.9,116.07,43.56,3.36
